ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_av_err,sed_radius,sed_radius_err,sed_teff,sed_teff_err,sed_logg,sed_logg_err,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0339,RG,05:35:07.01,-69:41:58.6,16.141,18.027,1.886,405.66,9100.4,0.029,0.18,61.8,32.0,1,LMC,49970.0,0.4450374189121636,0.6109317348528761,64.73228930001393,1.8444939061072858,3770.3419970794107,246.79571931743249,3.59656789966837e-15,0.5506471362364785,-0.7,0.0204300193686941,1.392881481178059,0.27,0.0,0.6525000000000001,768.7474710470029
OGLE-LMC-HB-0340,MS,05:35:16.88,-69:02:53.8,15.029,15.132,0.103,15.48356,9000.588,0.007,0.563,33.0,170.0,0,LMC,49970.0,0.4169189320435215,0.17037641260439296,13.715020139783563,0.690877437350286,16727.389806838943,1758.6581982297332,0.6562424805465812,185155.15859096556,-0.7,-0.051236616056333235,0.6729068075986299,1.10475,0.06074999999999993,2.18025,13369.78411295051
OGLE-LMC-HB-0341,MS,05:35:19.23,-67:16:01.8,14.092,13.938,-0.154,16.15973,9003.514,0.097,0.667,88.2,88.1,0,LMC,49970.0,8.308339328314743e-23,0.11754794004719903,15.629795416198903,1.0179855702232494,20054.498820418754,2320.6869812028835,0.07004534781578248,124207.70335920018,-0.7,-0.009541446333446528,4.152139192835298,0.17099999999999999,0.0,0.4635,35873.406921092166
OGLE-LMC-HB-0342,MS,05:35:23.56,-68:49:01.9,15.527,15.425,-0.102,6.661426,9005.877,0.027,0.22,35.6,4.0,1,LMC,49970.0,0.03150000000608407,1.9498279667372551,9.342211909781458,6.140217415165418,17707.364785085952,33919.853443470456,2.9999999999999996,9.597317004171256,-0.7,-0.024110229743195207,0.8137932500399915,0.27,0.0315,0.495,7789.937080362446
OGLE-LMC-HB-0343,MS,05:35:27.21,-67:57:43.3,16.577,16.634,0.057,5.170296,9001.215,0.029,0.167,89.0,103.2,1,LMC,49970.0,0.5093962748791955,0.30688039863892824,6.516485743172609,0.6930308389541479,15999.999033811842,4702.517370681224,2.999995093296071,2.1578172912408786,-0.7,0.004998136511375638,0.7224338101065509,0.40049999999999997,0.1305,0.6795,2526.5361084337887
OGLE-LMC-HB-0344,RG,05:35:37.46,-69:15:53.2,16.1,17.857,1.757,418.17,9359.5,0.033,0.282,70.0,33.6,1,LMC,49970.0,0.8332438012070307,0.5562598939290606,54.46472725753636,1.7521844618633642,4249.99986566892,286.7670505187357,1.9669893308101176,0.9734537527053561,-0.7,0.0030332865417977773,3.1111406703464857,0.48375,0.20925,0.84825,878.6281562619425
OGLE-LMC-HB-0345,RG,05:35:55.32,-70:28:47.3,15.649,17.472,1.823,324.901,9139.6,0.042,0.1254,57.9,150.6,1,LMC,49970.0,0.485999999997317,0.421433221230011,69.74794675351167,2.0026101671190846,4114.622710739346,222.47863665982288,1.930799999979692,0.8655742628823385,-0.7,0.016681189333076257,4.580747541399015,0.2205,0.0,0.486,1265.9067479561365
OGLE-LMC-HB-0346,MS,05:36:00.48,-69:29:26.0,14.548,14.561,0.013,20.4013,9013.59,0.026,0.471,56.4,64.2,1,LMC,49970.0,0.15162863840443216,0.336192500327431,19.257023188552488,2.3838882115740243,13999.9999743823,4192.357125305227,1.6179942680829145,230666.7758409683,-0.7,0.01842423326237633,1.106282751073002,0.32849999999999996,0.01349999999999995,0.621,12933.29641196121
OGLE-LMC-HB-0347,MS,05:36:00.97,-69:42:27.1,14.637,14.467,-0.17,7.657708,9000.69,0.064,0.679,89.1,95.4,0,LMC,49970.0,0.004500000000000005,0.18446446671854183,10.920844834465333,0.8788095766128772,24325.809580149053,3506.76276692407,0.00015619331927878866,187708.32892804377,-0.7,0.07199943714732074,0.94443241058537,0.34199999999999997,0.004500000000000004,0.7829999999999999,37914.075384496486
OGLE-LMC-HB-0348,MS,05:36:13.43,-68:55:44.3,14.412,14.338,-0.074,8.67917,9000.53,0.015,0.338,24.8,40.0,1,LMC,49970.0,0.18183161428368874,0.07652774330978993,15.91995814178739,0.5296983053366189,19000.000030100768,1699.9374019514403,0.015017369250753433,159836.07310936425,-0.7,0.013851094880428011,1.1140466646296796,0.54675,0.04724999999999998,1.0102499999999999,29985.896276737876
OGLE-LMC-HB-0349,RG,05:36:15.81,-69:33:46.0,16.288,17.928,1.64,594.32,9381.4,0.034,0.527,62.8,24.1,1,LMC,49970.0,0.27753307791015774,0.5809893282677325,51.56427772342,1.6426843243379576,4000.0008087274505,289.0946893033216,0.40141042143454847,0.4139766138832082,-0.7,0.0026096089462138406,5.35753265972924,0.31275000000000003,0.0,0.6727500000000001,617.9551827847878
OGLE-LMC-HB-0350,MS,05:36:25.81,-69:29:12.2,14.713,14.645,-0.068,4.950388,9001.236,0.019,0.305,40.2,118.0,1,LMC,49970.0,0.035999999999999976,0.1208782931785371,16.200226366087442,0.6273609582979822,15178.244490692334,1327.2247785216985,0.022816369619611847,190222.41778835893,-0.7,-4.494711160424865e-06,3.307178832650085,0.3465,0.03599999999999997,0.6480000000000001,12645.823831686179
OGLE-LMC-HB-0351,RG,05:36:45.63,-70:01:42.2,15.613,17.273,1.66,316.554,9290.9,0.054,0.3264,55.3,162.4,1,LMC,49970.0,0.4476405094245382,0.4113463964856161,69.81728602042249,2.064880831499366,4037.8074702792055,215.00503681039538,0.901263903507272,0.487700135714712,-0.7,0.009577968074429935,1.4354345715725239,0.66375,0.04274999999999991,1.38375,1176.324490283338
OGLE-LMC-HB-0352,RG,05:36:51.21,-69:56:38.2,16.509,18.362,1.853,330.21,9328.7,0.045,0.221,58.8,59.0,1,LMC,49970.0,1.0236858376757938,0.6589466777463819,49.65024015638432,1.6917879238371765,4188.474783905598,324.3123843156216,4.3421212008469857e-14,0.7019100796142645,-0.7,0.02260836849135081,1.9650049341299853,0.6435,0.05849999999999993,1.2645000000000002,688.7872708607492
OGLE-LMC-HB-0353,RG,05:36:51.22,-69:59:36.7,16.021,17.877,1.856,663.71,9396.7,0.059,0.507,61.5,85.0,1,LMC,49970.0,1.30652674384116,0.4457151030456355,67.55508518927036,1.9796973773767792,4200.242427787037,234.77477627914809,1.9647999999999992,0.9566937345622232,-0.7,0.002592737016695646,1.8283667150459963,0.7245,0.14850000000000002,1.35,1289.5325440468243
OGLE-LMC-HB-0354,RG,05:37:01.25,-68:26:03.9,15.493,17.033,1.54,418.9,9184.3,0.032,0.285,73.7,38.0,1,LMC,49970.0,0.4454858950629509,0.31419797562874807,62.9783604407465,1.7806025714512237,4250.000055317822,202.20703260112626,2.005570550292431,1.128371592832132,-0.7,0.0021420501769267336,1.6441730346123078,0.225,0.018000000000000016,0.4455,1174.7818493126351
OGLE-LMC-HB-0355,RG,05:37:01.32,-71:21:23.9,15.898,17.613,1.715,364.881,9246.8,0.047,0.2835,88.6,100.8,1,LMC,49970.0,0.12600000000002798,0.5976204253373913,60.58920723844165,1.7322069670933258,3868.062254791978,242.6876453798248,1.1742043180198506e-22,0.4116746115606436,-0.7,-0.0009464475864658954,3.3209995119369986,0.3555,0.12600000000000003,0.5805,746.076131216358
OGLE-LMC-HB-0356,MS,05:37:24.92,-69:20:05.5,15.999,15.993,-0.006,9.49778,9008.47,0.009,0.54,28.5,60.0,0,LMC,49970.0,0.16875000000001666,2.028960700490266,7.116725892031866,5.690339635379508,19522.240902815996,40969.18247720841,2.8712739971873944,7.138376025120921,-0.7,0.056189314748234694,0.9274035459225429,0.51975,0.16875,0.93825,6678.792226640526
OGLE-LMC-HB-0357,RG,05:37:33.14,-69:49:58.0,15.969,17.426,1.457,297.982,9072.6,0.063,0.3071,67.4,157.8,1,LMC,49970.0,0.5241787673723556,0.4430270226177107,55.84555562221412,1.7935961999717691,4262.176621698897,276.3328322176175,2.0865999999999962,1.3870244366491848,-0.7,-0.0010122165286283278,1.9454943195513754,0.486,0.0675,0.972,934.3762428941869
OGLE-LMC-HB-0358,RG,05:37:35.80,-70:07:16.0,16.018,17.504,1.486,285.61,9160.4,0.031,0.145,82.4,59.0,1,LMC,49970.0,0.026018234264971317,0.408465257761017,49.92050940929335,1.478839102234891,4078.895924146902,217.5900540168823,1.5000025289655061,0.8244761702960075,-0.7,-0.005669140359386089,1.254091455602828,0.441,0.0,1.1835,626.249364515494
OGLE-LMC-HB-0359,RG,05:37:43.44,-70:43:59.4,16.011,17.578,1.567,348.22,9020.4,0.022,0.212,57.1,117.7,1,LMC,49970.0,0.43649999999984856,0.5499516819049272,60.19468563662489,1.8459423053227968,4020.0890407175752,274.52376584364197,0.8016224046321166,0.6257498130273041,-0.7,0.003979662877846883,1.7146082772649536,0.216,0.0,0.4365,859.1673717810648
OGLE-LMC-HB-0360,RG,05:37:44.49,-68:01:59.8,14.614,16.399,1.785,694.28,9372.0,0.129,0.4005,58.53,36.1,0,LMC,49970.0,0.3622499999950327,0.5248888088339573,111.51095305775667,2.956187092308656,3918.6164209574413,219.0609614148362,1.6169999999235114,0.7931092605673322,-0.7,0.0010861546833727167,2.8931625481770857,0.22725,0.06525000000000003,0.36225,2661.857831652331
OGLE-LMC-HB-0361,MS,05:37:51.13,-69:32:26.3,16.987,17.545,0.558,62.6163,9006.41,0.058,0.413,33.39,47.7,1,LMC,49970.0,0.06975000000000002,0.3951229549354589,11.28441321528085,0.6664897676957903,7100.520949927502,783.5709602763206,2.9999999999999996,0.7944605460702998,-0.7,0.04698266511511598,4.637850169721967,0.39375,0.06975,0.8122499999999999,293.85805456891376
OGLE-LMC-HB-0362,RG,05:37:56.11,-69:36:04.5,15.092,16.696,1.604,303.25,9011.21,0.114,0.2573,63.4,175.6,1,LMC,49970.0,0.9745992993285111,0.3945631448232942,72.80301274832105,2.2952835046639186,4359.899357114127,250.37631338258578,1.936399999999997,0.8012576040925908,-0.7,-0.017664352889949678,0.7541246947476457,0.59175,0.12825000000000006,1.01025,1738.6947598423853
OGLE-LMC-HB-0363,RG,05:38:07.61,-71:44:53.2,16.203,17.716,1.513,284.519,9073.5,0.045,0.334,77.6,71.7,1,LMC,49970.0,0.3205632140625502,0.40698258765897816,44.706542672731395,1.1968441262840794,4219.156777068225,210.74153222953169,2.000000145472851,1.2548080386959968,-0.7,0.017349219212338028,1.4069970540440986,0.39599999999999996,0.18899999999999997,0.5760000000000001,574.9943924401908
OGLE-LMC-HB-0364,RG,05:38:11.28,-68:10:32.3,15.527,16.914,1.387,499.38,9458.5,0.049,0.4484,63.9,169.7,1,LMC,49970.0,0.10634831000105015,0.3532840403313355,51.34774080932679,1.4821738055561287,4314.552256095314,223.53240538246072,2.1374999999997892,1.0801904680510113,-0.7,0.00838402910315177,3.8253855772641723,0.20925,0.0,0.41175,829.4770966554588
OGLE-LMC-HB-0365,MS,05:38:32.64,-69:03:56.0,16.61,16.66,0.05,14.77308,9008.345,0.056,0.695,26.9,74.0,1,LMC,49970.0,3.493782734863254e-14,0.19009711659477024,5.976077491430582,0.4894408847543079,14679.847493580415,2424.614958788782,1.8202423374144114,359302.0363748526,-0.7,0.1461432836788164,0.5960036072884725,0.5265000000000001,0.0,1.4805000000000001,1505.6963603633856
OGLE-LMC-HB-0366,RG,05:38:41.15,-67:58:06.8,13.991,15.295,1.304,657.85,9521.9,0.017,0.229,61.7,156.0,0,LMC,49970.0,0.6007499999999999,0.38867491718413705,102.50771611365155,3.6665877743184843,4837.460532902471,334.5063998295284,1.7558999999999998,0.9569139721396738,-0.7,0.012716281004033877,3.5153256112116797,0.25425000000000003,0.0,0.60075,5223.981604138253
OGLE-LMC-HB-0367,MS,05:38:46.45,-66:22:18.6,16.91,17.218,0.308,19.7311,9000.05,0.1,0.2056,57.0,56.1,0,LMC,49970.0,0.448587536045582,0.27624110693500775,7.733837296917668,0.5473721197797935,12457.770491153366,1302.2360100923781,2.4600046325199788e-15,203100.7572317026,-0.7,0.05531601822754939,2.5335825850869127,0.21375,0.0,0.59175,1307.8867793273641
OGLE-LMC-HB-0368,RG,05:39:14.20,-70:25:52.6,15.139,16.746,1.607,416.15,9024.9,0.035,0.262,42.2,0.6,1,LMC,49970.0,0.9089999999999999,0.37003058118547894,82.53478299586196,2.5235260679657197,4404.641626212421,235.46508597962355,1.8551999999999997,0.7549432010692215,-0.7,0.008856245240905293,3.2551924522804065,0.45899999999999996,0.04949999999999998,0.909,2327.7435261733744
OGLE-LMC-HB-0369,RG,05:39:35.30,-69:48:35.7,16.778,18.889,2.111,345.77,9283.7,0.026,0.204,65.0,47.0,0,LMC,49970.0,0.2700732859332518,0.4177464713360517,57.60147917152622,2.0173041619996788,3617.381126353169,140.80376618474332,2.0000037537755917,1.4043544043597975,-0.7,0.02789949061851342,3.191268823154628,0.4815,0.27,0.6885,515.7783756497108
OGLE-LMC-HB-0370,MS,05:39:36.12,-71:04:49.9,15.865,15.861,-0.004,3.901272,9002.422,0.018,0.332,34.8,32.5,0,LMC,49970.0,0.15857108603223993,0.11663448268714655,8.028229530508636,0.38391493535614096,16385.58564087108,1625.1271880819397,0.6561514008233176,134517.0439072947,-0.7,-0.013293041080853349,2.2406315191548027,0.4455,0.04500000000000004,1.0170000000000001,4217.996538222807
OGLE-LMC-HB-0371,RG,05:39:42.30,-69:45:28.0,13.99,15.536,1.546,616.42,9075.0,0.036,0.195,89.4,71.8,1,LMC,49970.0,0.6282592855188003,0.5571871737237537,135.91984537621252,4.263030629231658,4211.318980272767,287.16737073591094,1.6383999999999999,0.9757706313231914,-0.7,-0.01115669323509434,1.273967051869327,0.43425,0.0,0.92025,5275.420457010375
OGLE-LMC-HB-0372,RG,05:39:48.36,-70:24:22.6,15.79,17.493,1.703,338.784,9093.3,0.057,0.1763,62.0,137.8,1,LMC,49970.0,0.7748273729251789,0.5590009218661197,59.59787241595895,1.8740619900005315,4249.999418529624,287.87778461233495,1.6223434511003176,1.1693758851479754,-0.7,-0.0038399069186511874,1.3805629613778994,0.423,0.08550000000000002,0.8055,1052.0485439196261
OGLE-LMC-HB-0373,RG,05:39:56.66,-70:48:07.9,15.928,17.396,1.468,295.03,9034.2,0.026,0.251,58.3,25.3,1,LMC,49970.0,0.12375000000000319,0.5354085761595978,48.7199394999162,1.4739786951789047,4105.286349548531,269.07187774255755,1.0330468594209956,0.8035816557707325,-0.7,-0.017707459955992138,2.272442104209362,0.56475,0.12374999999999999,1.14525,612.0770363485697
OGLE-LMC-HB-0374,RG,05:40:03.05,-70:20:00.0,15.269,16.955,1.686,326.955,9180.2,0.044,0.2423,60.8,134.5,1,LMC,49970.0,0.27836326228505653,0.5445081072892736,77.06081193521152,2.411013783307905,4000.0000389127817,274.0544301608559,0.621832306160022,0.5171920371172793,-0.7,0.007923599930459478,1.8393327603266276,0.40275,0.015750000000000014,0.84375,1380.1488507777883
OGLE-LMC-HB-0375,RG,05:40:06.32,-70:28:20.1,15.542,17.228,1.686,360.685,9108.8,0.058,0.1364,62.5,61.8,1,LMC,49970.0,0.08775000000000137,0.500800890887577,72.49907701879668,1.9703435509126608,3893.1679749687573,208.9512813080612,0.9718478714886312,0.43397068264772354,-0.7,-0.001833382941065087,3.0354610477127,0.43875000000000003,0.08775000000000002,0.87975,1096.2164351425163
OGLE-LMC-HB-0376,RG,05:40:13.76,-71:17:51.0,15.264,16.673,1.409,588.07,9102.8,0.049,0.588,60.2,52.4,1,LMC,49970.0,0.6614999999999852,0.38404493672704076,63.91259267631306,2.18793913016887,4503.570013046502,287.0850096087392,1.0659404495697564,0.6609368999097288,-0.7,-0.006754331464657798,3.4201457750548094,0.36,0.12150000000000001,0.6615000000000001,1525.5250053203497
OGLE-LMC-HB-0377,RG,05:40:17.10,-68:24:09.6,16.013,17.405,1.392,508.81,9294.2,0.058,0.4752,65.1,97.8,1,LMC,49970.0,0.4966748990595557,0.36436662371623457,46.791695159687954,1.3739431569045863,4390.100039836695,231.0078606086705,2.2006999999999812,1.1249578631480448,-0.7,0.01281939155375211,1.8168389356191124,0.22275,0.0,0.51975,738.3359421287898
OGLE-LMC-HB-0378,RG,05:41:06.51,-70:52:50.0,15.825,17.219,1.394,309.218,9254.8,0.062,0.4299,87.2,86.9,1,LMC,49970.0,0.2557158962907265,0.36347997303004315,54.98162670009252,1.5178635814249166,4150.423674667256,194.83978167835073,1.9803170875308507,0.7688661999005657,-0.7,0.041231567510263474,2.7329961025332645,0.45225000000000004,0.09225000000000003,0.9652500000000002,814.3735902806194
OGLE-LMC-HB-0379,RG,05:41:09.01,-70:57:00.9,15.524,17.179,1.655,356.28,9059.2,0.025,0.332,42.4,22.1,1,LMC,49970.0,0.509382126972865,0.5576857529949262,65.96053500335293,2.0476549489959233,4093.3244931056984,287.64691747330374,1.752108051303979,1.002103105152926,-0.7,-0.011830506924569554,1.2232156631433466,0.37575000000000003,0.05625000000000005,0.76725,1108.89856251297
OGLE-LMC-HB-0380,RG,05:41:25.70,-70:32:31.3,15.733,17.398,1.665,460.6,9196.5,0.037,0.301,65.4,142.1,1,LMC,49970.0,1.2082499999999996,0.3907402051072672,62.55043045864321,2.0846540328334653,4561.380481304948,291.5711360917617,2.0460999999999996,1.1859494148751943,-0.7,-0.001165970389380667,4.402427590278662,0.57375,0.06975,1.2082499999999998,1537.6751279219363
OGLE-LMC-HB-0381,RG,05:41:39.74,-68:32:22.6,15.887,17.364,1.477,284.2,9198.6,0.024,0.277,57.1,177.4,1,LMC,49970.0,0.42524999999388546,0.34743440383927926,51.40880051404361,1.4788293874878264,4338.298691694428,220.18040162539657,2.144999999999857,1.0709102838599907,-0.7,-0.0012372986476939238,2.323181107804967,0.23625,0.0,0.42525,849.9072345796003
OGLE-LMC-HB-0382,RG,05:41:41.14,-71:05:45.0,15.733,17.551,1.818,362.207,9159.0,0.063,0.2925,74.0,153.2,1,LMC,49970.0,0.8819999999992469,0.44053181968814153,68.99918339975972,2.0095956591823603,4106.5245246453815,232.938293763281,1.9377999998911182,0.9030397709510415,-0.7,0.0030940145952828165,4.450834153939448,0.5355,0.24299999999999997,0.882,1229.1485409778802
OGLE-LMC-HB-0383,RG,05:41:49.85,-68:44:39.6,16.932,18.351,1.419,184.74,9004.6,0.019,0.22,68.0,26.2,0,LMC,49970.0,1.1182499999994704,0.46355702100554835,30.997393832023857,1.3607611057857212,4815.394196182909,399.8639412457537,2.513799999998711,2.327947042089521,-0.7,0.03620558348410022,3.2666117051498373,0.57825,0.18675000000000003,1.11825,469.02557779105626
OGLE-LMC-HB-0384,RG,05:41:58.12,-70:01:01.5,16.794,18.234,1.44,218.754,9059.55,0.066,0.296,67.0,160.3,1,LMC,49970.0,0.6556511587724702,0.3824459793965435,37.47579410075742,1.1695436005831747,4385.482440350159,242.28399487559557,1.4739596467794065,0.5883939191132755,-0.7,-0.009676037403768246,4.79267340687632,0.38025000000000003,0.015750000000000014,0.7402500000000001,471.6175728033738
OGLE-LMC-HB-0385,RG,05:42:28.82,-67:30:52.5,14.618,16.215,1.597,698.6,9156.8,0.094,0.4942,72.7,40.6,1,LMC,49970.0,0.3869999999973823,0.3688542415011381,99.30428614385562,2.7825004910074256,4176.180682458171,197.61582831648352,1.71849999998249,0.7893648212573361,-0.7,0.001065401544419659,2.5087616770315013,0.2205,0.027000000000000024,0.38699999999999996,2723.1520607385714
OGLE-LMC-HB-0386,MS,05:42:33.74,-68:16:50.0,16.446,16.361,-0.085,2.787407,9000.113,0.03,0.101,89.4,45.6,1,LMC,49970.0,0.05399999999999999,0.1643036027462224,5.861550359867648,0.3002922737888228,16009.480247668407,1711.826390582861,1.8839093326464207,319997.66222274775,-0.7,-0.06336180235640375,0.8358730558415279,0.27449999999999997,0.053999999999999986,0.4725,2049.050757953459
OGLE-LMC-HB-0387,RG,05:42:46.62,-67:33:38.5,16.331,17.559,1.228,164.366,9044.3,0.052,0.322,64.5,117.3,1,LMC,49970.0,0.5489999999999998,0.46668992587149516,31.559442003441134,1.2946420336116553,5034.3652444826175,452.17219557081745,2.5247999999999995,2.1179206217066775,-0.7,0.02691186539092446,3.996533062248566,0.261,0.013500000000000012,0.5489999999999999,580.8397084855316
OGLE-LMC-HB-0388,RG,05:42:47.83,-68:22:00.3,15.303,16.944,1.641,429.26,9240.5,0.074,0.3081,89.3,110.6,1,LMC,49970.0,0.5062499999998522,0.39264714945028784,76.36858223329823,2.1477463022910532,4061.9483336337503,209.17591654173793,1.8666999999688725,0.7976069910755326,-0.7,-0.006872672047354657,3.4161740089550223,0.25425000000000003,0.01125000000000001,0.50625,1441.4043261618112
OGLE-LMC-HB-0389,MS,05:43:07.13,-68:09:22.5,15.563,15.706,0.143,36.01955,9025.226,0.164,0.1159,14.65,24.6,0,LMC,49970.0,0.2847971171572491,0.12649513424281494,12.19522038619213,0.5412237421957385,13151.416658658018,538.9198085669963,1.9935251513586465,396082.22661165695,-0.7,0.04729319966752362,0.782242544479435,0.29925,0.0,0.61875,4039.1337979161867
OGLE-LMC-HB-0390,RG,05:43:08.95,-70:49:41.3,15.015,16.937,1.922,583.45,9327.9,0.076,0.3499,64.8,116.8,1,LMC,49970.0,0.6412499999999999,0.6068676318856392,97.37807199806721,2.754173451848973,3975.0843506999527,246.69999597181226,0.9213090829596122,0.5121913086032993,-0.7,0.003945877977428632,2.7479977381858363,0.31725,0.0067499999999999435,0.64125,2149.4459217398603
OGLE-LMC-HB-0391,RG,05:43:09.42,-70:05:43.9,15.182,16.884,1.702,530.58,9003.0,0.105,0.3272,67.9,143.6,1,LMC,49970.0,0.5894999999999999,0.40055461372342216,85.29927235812598,2.4452796425705454,4081.7290872675294,213.53409599789896,1.7972999999999997,0.8388960240784787,-0.7,0.001826919441879383,2.854370494807719,0.33749999999999997,0.03599999999999997,0.5895,1833.522074610081
OGLE-LMC-HB-0392,MS,05:43:19.37,-69:09:57.9,14.797,15.075,0.278,20.833,9016.612,0.151,0.1282,88.5,79.3,0,LMC,49970.0,0.2519335544031666,0.13048554889194136,12.050206277383676,1.233718987310237,19000.00000693913,3247.0379511725764,1.0518064806159597,471184.24026264553,-0.7,0.1481213556477548,7.4594053726233085,0.47025,0.07425000000000001,0.86625,17179.960139224902
OGLE-LMC-HB-0393,RG,05:43:53.02,-68:49:14.3,15.318,16.97,1.652,463.24,9082.8,0.067,0.3155,85.1,68.8,1,LMC,49970.0,0.8495542553912224,0.346821026834078,76.35150831854534,2.3201739745036707,4250.0003085438875,222.5903792089249,1.300903997587571,0.5286204862442713,-0.7,-0.005893673200839635,3.4021909829294255,0.46125,0.0,1.1632500000000001,1726.6721054390605
OGLE-LMC-HB-0394,RG,05:44:10.36,-67:48:36.6,13.736,15.124,1.388,841.2,9586.4,0.019,0.384,88.9,117.4,1,LMC,49970.0,0.6952499999656206,0.32038161097967766,120.18850010397932,3.818030996054977,4672.2838039050275,243.17415597637046,1.633999999989044,0.794047803570961,-0.7,0.0025351796426420973,6.374942130460977,0.29025,0.0,0.69525,6249.733159116542
OGLE-LMC-HB-0395,RG,05:44:12.13,-68:48:55.5,16.175,17.851,1.676,292.04,9228.2,0.035,0.283,60.1,39.8,1,LMC,49970.0,1.3814999999999988,0.4383627778172025,51.77968388643594,1.6274710688938145,4494.8435711384545,273.68566681916656,2.1621999999999995,1.3391119604017858,-0.7,0.0033116251448584454,0.8581282332949353,0.5760000000000001,0.0,1.3815,993.5641267379866
OGLE-LMC-HB-0396,RG,05:44:20.59,-70:56:28.1,16.036,17.712,1.676,208.68,9081.5,0.037,0.123,46.9,5.2,1,LMC,49970.0,0.787499999991904,0.5584350610540273,47.7460059092941,1.4269862439373726,4195.666625438923,286.540826890073,2.1796999999999995,1.8154876902996662,-0.7,-0.014935424084559626,1.699978592681672,0.414,0.10349999999999997,0.7875,641.3524713488011
OGLE-LMC-HB-0397,MS,05:44:20.96,-67:04:07.5,15.409,15.497,0.088,28.7853,9007.26,0.028,0.19,84.4,0.5,1,LMC,49970.0,0.20711878028649922,0.09372596219728903,17.856640255688337,0.4305561835894515,9393.390260392047,380.5045077342933,0.6902790662730796,239072.3612089471,-0.7,-0.010975262377189692,0.7393267390977367,0.15300000000000002,0.0,0.3465,2253.760419480162
OGLE-LMC-HB-0398,RG,05:44:44.66,-68:30:56.0,15.43,17.247,1.817,699.72,9030.0,0.048,0.3491,53.7,76.5,1,LMC,49970.0,0.6732352870515139,0.4683720243171946,77.8913772266258,2.4644571424060224,4000.000328110992,244.8466085094256,1.169859655808047,0.6816695671858444,-0.7,0.0031858029653435965,2.0522707705735037,0.40275,0.0,1.0507499999999999,1410.0602123431972
OGLE-LMC-HB-0399,RG,05:44:48.45,-70:10:06.6,16.131,17.678,1.547,262.948,9084.6,0.032,0.136,60.9,16.5,1,LMC,49970.0,0.04950000000000004,0.43569288675778506,48.4793853250678,1.4035797683277398,4019.277665991852,221.59668353055673,0.12080840113110493,0.37440720400016614,-0.7,0.01005549681206602,1.316146538099506,0.30600000000000005,0.049500000000000016,0.5265000000000001,556.8330876170361
OGLE-LMC-HB-0400,RG,05:44:58.73,-69:21:49.8,16.743,19.455,2.712,423.44,9346.0,0.074,0.1864,53.0,15.7,1,LMC,49970.0,2.8867499999764443,0.619342926260652,79.32350563796496,2.5983230172328806,4006.254321758867,319.63949144970036,1.8437999998910786,2.3654476452967077,-0.7,0.0021641932953277566,2.538135629968494,1.00125,0.0,2.8867499999999997,1471.5554949244217
OGLE-LMC-HB-0401,RG,05:45:02.25,-70:47:39.6,15.666,17.425,1.759,458.07,9169.1,0.046,0.338,67.9,104.0,1,LMC,49970.0,0.5948241715121828,0.5631876130421397,69.5656374287539,2.177582739805697,4032.969018658364,290.989310963279,1.6009242705073445,1.1655712596982657,-0.7,0.015147738165962918,1.6038020508723676,0.4275,0.07200000000000001,0.8865000000000001,1162.2722415059754
OGLE-LMC-HB-0402,RG,05:45:13.38,-69:30:00.2,15.739,17.331,1.592,473.69,9147.3,0.073,0.4035,89.6,34.9,1,LMC,49970.0,0.6270455915176095,0.3876149793744416,58.92604982648681,1.5900856121807403,4219.909755368631,202.47316892260918,2.0000007450382715,1.2949834704394512,-0.7,0.006784453136296931,1.2447734813425508,1.01025,0.002250000000000002,2.0812500000000003,999.6456858389379
OGLE-LMC-HB-0403,RG,05:45:52.94,-69:11:10.3,15.213,16.968,1.755,610.82,9231.0,0.047,0.394,59.8,58.6,1,LMC,49970.0,0.8729999999886132,0.32746036174936216,75.78662839464631,2.2471826007539475,4319.280336017494,211.83056716000866,1.9008999998764275,0.8149422969518464,-0.7,4.189372104791217e-05,5.587357713627513,0.4725,0.17099999999999996,0.873,1814.886735513813
OGLE-LMC-HB-0404,MS,05:46:01.61,-67:35:54.6,14.291,14.538,0.247,17.2724,9004.456,0.132,0.2955,56.21,102.8,1,LMC,49970.0,0.3718267362584977,0.20206593215512675,20.492152874537418,2.1256285868093827,14000.000154224954,2661.0399088763975,1.365484585988298,280543.6392290222,-0.7,0.13183452903584153,1.209004053717069,0.27449999999999997,0.02249999999999999,0.5940000000000001,14645.564670930993
OGLE-LMC-HB-0405,RG,05:46:02.71,-70:40:28.1,16.039,17.689,1.65,512.28,9224.7,0.049,0.483,69.2,150.2,1,LMC,49970.0,0.3204675327515724,0.4159154523963403,54.1270626599735,1.5982766601376932,4073.9101650477724,221.00076528996695,1.6739827230687419,0.8288482370525906,-0.7,-0.0016205488745094255,3.0195304752792302,0.3825,0.15300000000000005,0.6480000000000001,732.6448416330916
OGLE-LMC-HB-0406,RG,05:46:04.90,-67:37:50.6,15.765,17.139,1.374,400.34,9154.8,0.022,0.41,49.5,11.2,1,LMC,49970.0,0.20532231959962724,0.3579543126365691,50.14414601283255,1.6136049257554212,4273.020252902389,230.57148539014742,1.159041910159309,0.5531659965365107,-0.7,0.0072726539038079656,0.6936972308451292,0.252,0.026999999999999993,0.5265,761.0252538296526
