ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_radius,sed_teff,sed_logg,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0412,RG,05:47:40.88,-70:48:16.9,14.218,15.9,1.682,625.78,9559.6,0.088,0.294,55.09,169.9,0,LMC,49970.00007526473,0.6749999979881685,123.90266272587763,4221.661418812435,1.5765978101015536,-0.7,-0.0003131745260388879,2.619755433484949,0.369,0.053999999999999986,0.675,4427.042204995157
OGLE-LMC-HB-0413,MS,05:47:50.45,-68:00:23.4,14.116,14.021,-0.095,9.17464,9006.94,0.045,0.207,63.0,118.1,0,LMC,49970.00000101742,0.07333587639867897,18.011344050851303,18000.00247732075,2.999999999921629,-0.7,0.009164841272238126,2.084834911563849,0.207,0.017999999999999985,0.414,30917.280674750706
OGLE-LMC-HB-0414,RG,05:48:13.95,-71:19:17.2,15.471,17.038,1.567,326.82,9307.0,0.045,0.2342,64.0,8.9,1,LMC,49970.0004520069,0.4769999999916185,67.33925672095924,4170.215958875607,0.6577599555258236,-0.7,0.00751636107145029,0.9173869883425463,0.29700000000000004,0.1125,0.47700000000000004,1245.0580637278688
OGLE-LMC-HB-0415,RG,05:49:40.74,-69:46:00.4,14.576,15.901,1.325,199.791,9184.9,0.032,0.31,58.2,106.0,1,LMC,49969.99922017325,0.5151109982576859,78.37004002939113,4621.760161123985,1.8996999999993929,-0.7,-0.003080251472428453,0.955523994118517,0.3105,0.08550000000000002,0.6300000000000001,2544.1841391517155
OGLE-LMC-HB-0416,RG,05:49:41.81,-69:56:57.7,15.256,17.006,1.75,588.13,9184.9,0.06,0.4,58.8,100.4,1,LMC,49969.99994878691,0.598499999999997,81.21244343046354,4038.623035792101,1.3980668133721905,-0.7,-0.0038892218189349593,1.128068143571364,0.31500000000000006,0.06300000000000003,0.5985,1592.931908222966
OGLE-LMC-HB-0417,RG,05:50:51.11,-69:56:18.1,15.706,17.321,1.615,598.88,9410.8,0.043,0.448,80.8,129.0,1,LMC,49969.99911533454,0.456749999999982,59.628610184329354,4166.334278929302,2.0375999999994407,-0.7,0.0034215683186453747,2.217303046352111,0.20475,0.0,0.45675000000000004,972.6231592913351
OGLE-LMC-HB-0418,RG,05:51:04.05,-72:15:41.5,15.681,17.22,1.539,351.99,9157.6,0.05,0.2087,89.0,99.6,1,LMC,49969.999021121315,0.10125000012068192,64.27182503923814,3951.264050712433,0.7383015057545088,-0.7,-0.009200328909332424,1.2009449830401595,0.32175,0.10124999999999997,0.55575,914.1222121218768
OGLE-LMC-HB-0419,RG,05:51:14.75,-69:14:04.3,16.093,17.498,1.405,210.853,9038.83,0.068,0.2987,50.7,21.2,1,LMC,49970.00095498405,0.61425,40.442407454291725,4713.415218085609,2.3355999999999995,-0.7,0.0002878458835854606,3.0235580940751126,0.42075,0.19125,0.6142500000000001,732.8845800868928
OGLE-LMC-HB-0420,MS,05:52:12.50,-68:10:08.0,14.658,14.489,-0.169,12.20702,9008.39,0.012,0.401,36.5,91.5,1,LMC,49970.00016932364,0.009297886416628898,14.387024825314144,18652.87918660597,0.5240996874927983,-0.7,0.0026843178683109534,2.279993764774629,0.19125,0.0,0.5287499999999999,22748.055553026417
OGLE-LMC-HB-0421,RG,05:52:20.44,-71:24:50.8,15.445,17.096,1.651,547.1,9230.8,0.022,0.265,89.7,32.8,1,LMC,49969.99918765674,0.06750000001220796,71.84230911022583,3926.5596501612035,0.6345760305905666,-0.7,-0.0010064823243377441,1.15466519166644,0.279,0.0675,0.5625,1113.8536897492293
OGLE-LMC-HB-0422,RG,05:52:32.38,-69:25:54.1,14.718,16.163,1.445,386.72,9075.2,0.053,0.2399,58.6,9.7,0,LMC,49970.00007682066,0.5084999999994999,79.46178835826936,4383.269205762972,1.8771999997441686,-0.7,-0.0023884255944722514,1.9599406742115082,0.32849999999999996,0.126,0.5085,2116.060266132998
OGLE-LMC-HB-0423,RG,05:53:02.09,-68:08:56.2,15.645,17.375,1.73,419.6,9045.1,0.019,0.264,64.0,93.0,1,LMC,49970.000388724155,0.5309999999999991,76.71946189326447,3971.8146667017845,1.8574999999999287,-0.7,-0.002059442194458187,1.5495211448326205,0.19349999999999998,0.0,0.5309999999999999,1329.7983253288076
OGLE-LMC-HB-0424,RG,05:53:13.57,-70:52:24.3,15.559,17.152,1.593,444.55,9343.0,0.052,0.318,88.6,97.3,1,LMC,49970.000407666135,0.43199999999065364,60.50300935353255,4192.946484340112,1.9791728987889554,-0.7,-0.0005307372462177093,2.0359128861326785,0.207,0.0,0.432,1027.1881854242392
OGLE-LMC-HB-0425,RG,05:53:39.01,-68:16:54.8,15.615,16.904,1.289,246.949,9075.8,0.066,0.31,89.4,127.7,1,LMC,49970.00006336163,0.9584999999998922,44.82936190919307,5086.125215669014,2.3094999999999994,-0.7,-0.00279264508906101,1.0953830244738012,0.34199999999999997,0.0,0.9585000000000001,1220.9337272741213
OGLE-LMC-HB-0426,RG,05:53:57.03,-68:19:58.0,15.339,16.933,1.594,471.14,9059.4,0.034,0.341,53.7,67.0,1,LMC,49969.99914080011,0.8212499999999999,67.26118145556823,4407.984524483619,1.9871999999999999,-0.7,-0.006589038362694772,2.0492660568528325,0.30375,0.0,0.82125,1550.6293942664834
OGLE-LMC-HB-0427,RG,05:53:59.83,-64:17:11.4,16.296,17.602,1.306,186.79,9184.1,0.03,0.184,87.0,99.6,1,LMC,49969.99983760029,1.9236124793912534e-12,33.57428403448743,4264.073706744843,1.3498143527151347,-0.7,-0.003608934782556538,1.2401491507840168,0.126,0.0,0.2835,338.322684021702
OGLE-LMC-HB-0428,RG,05:56:35.10,-70:12:23.5,15.805,17.247,1.442,402.39,9133.7,0.022,0.141,53.8,168.3,1,LMC,49970.000794495114,0.37799999992690253,54.775546772025514,4327.193087701523,2.1032999987644487,-0.7,-0.0006733817751255603,2.89065476150918,0.189,0.0,0.378,955.030686625391
OGLE-LMC-HB-0429,RG,06:02:46.88,-68:53:48.8,15.433,17.028,1.595,281.05,9029.9,0.022,0.306,19.7,139.0,0,LMC,49969.99984656497,0.17722667070472437,65.64853556326325,4034.6745445973447,1.9227300078763865,-0.7,-0.0014602368301464357,1.0800623430494913,0.17775,0.0,0.37575,1036.8188950065714
OGLE-LMC-HB-0430,RG,06:02:48.71,-70:20:21.4,15.784,17.307,1.523,282.943,9274.5,0.043,0.2543,44.0,126.0,1,LMC,49970.00057063037,0.35359258779177244,60.121104359594554,4129.936619790121,1.2869097678096673,-0.7,-0.0015330464954908896,1.0312260301805667,0.2205,0.04500000000000001,0.378,954.6545152620838
OGLE-LMC-HB-0431,RG,06:03:03.30,-70:01:20.7,15.563,17.156,1.593,300.545,9190.6,0.076,0.2898,51.18,53.4,1,LMC,49970.000287416005,0.3734999998595363,66.88201313137046,4076.6687160063,1.3199160511044197,-0.7,-0.0011924223590113138,1.0880081622799993,0.22949999999999998,0.0315,0.37349999999999994,1121.6545978107802
OGLE-LMC-HB-0432,RG,06:03:09.03,-72:29:38.6,15.56,17.135,1.575,538.93,9230.8,0.035,0.442,60.9,3.3,1,LMC,49969.999990496646,0.3596671794323883,64.275484094716,4135.093924818114,1.499971535576022,-0.7,0.011566250449563052,1.557902231954059,0.27449999999999997,0.14400000000000002,0.414,1096.6069946475818
OGLE-LMC-HB-0433,RG,06:04:20.32,-69:15:21.8,15.337,16.827,1.49,375.7,9028.6,0.038,0.168,58.6,119.1,0,LMC,49969.9998109126,0.29024999999999995,62.00094697806261,4129.064396511278,1.5592398889092043,-0.7,0.015074742450484284,0.7566035204074748,0.15525,0.0,0.29025,1014.4299316567075
OGLE-LMC-HB-0434,RG,06:08:59.79,-72:57:29.8,16.17,17.556,1.386,232.201,9108.5,0.032,0.294,34.8,36.0,1,LMC,49969.99997001345,0.027000000000000027,43.770707065905206,4179.011031871399,2.2307999999999795,-0.7,-0.002539076111650543,1.1513581429905373,0.30600000000000005,0.027000000000000024,0.513,530.4933933308381
OGLE-LMC-HB-0435,RG,06:09:00.86,-72:21:01.8,15.157,16.783,1.626,601.18,9245.8,0.023,0.483,72.0,100.0,1,LMC,49969.99998691272,0.19604547733080943,79.54166765439089,4000.000043165477,0.9988413716215389,-0.7,0.003847258393512842,1.1863407736837532,0.32849999999999996,0.16649999999999998,0.5265,1470.4428603853685
OGLE-LMC-HB-0436,RG,06:10:27.77,-71:03:21.9,15.95,17.361,1.411,264.81,9085.2,0.029,0.203,69.2,154.4,1,LMC,49969.99968684242,4.907675086143204e-16,42.192434266561115,4145.0188494333715,1.285846579371393,-0.7,0.020912436216769217,0.7816470580965087,0.19574999999999998,0.0,0.38925,477.0830522469446
OGLE-LMC-HB-0437,RG,06:15:35.36,-69:07:59.6,15.885,17.324,1.439,346.87,9094.7,0.032,0.331,89.3,37.9,1,LMC,49970.00098999999,0.2791888955135631,46.06774593792447,4281.383625257379,2.2197999992347905,-0.7,-0.0029162541297849164,1.0600609953385505,0.17775,0.01125000000000001,0.37124999999999997,647.365104833153
OGLE-LMC-HB-0438,RG,06:15:41.86,-69:29:24.2,15.094,16.751,1.657,545.46,9200.3,0.037,0.264,88.0,161.0,1,LMC,49969.99998884206,0.3413816639032054,72.64242538696072,4081.193619497299,0.49999494781416076,-0.7,0.016770958402040043,1.4208225048004173,0.19349999999999998,0.0,0.34199999999999997,1329.0712170145603
OGLE-LMC-HB-0439,RG,06:20:21.34,-70:29:44.6,14.885,16.551,1.666,433.61,9023.5,0.047,0.205,60.3,122.8,1,LMC,49970.000912814874,0.6547499999987088,79.44012075318113,4164.515678168908,1.8571999999760105,-0.7,-0.004366895274953417,1.5684525247119043,0.31725,0.08324999999999998,0.6547499999999999,1723.2829126094932
OGLE-SMC-HB-0001,MS,00:22:01.64,-74:32:32.7,16.498,16.432,-0.066,10.015333,9003.9888,0.313,0.394,70.0,83.93,0,SMC,62440.00014956909,2.8491153598287636e-17,7.482747211538146,14919.090652687695,1.5261893745862432,-1.05,-0.10772200485923311,0.8152802403832123,0.06975,0.0,0.21825,2518.3166901706227
OGLE-SMC-HB-0002,RG,00:33:56.89,-73:43:40.8,15.692,17.039,1.347,217.601,9132.48,0.138,0.2565,89.9,46.86,0,SMC,62440.00007138606,0.05657491869457516,53.11188546164808,4279.830056378833,0.9741285147960347,-1.05,0.0007522923048548042,0.7639020338947747,0.018000000000000002,0.0,0.14850000000000002,859.227800834922
OGLE-SMC-HB-0003,MS,00:41:56.23,-72:56:10.7,16.817,17.44,0.623,46.1851,9011.73,0.042,0.343,83.7,6.5,0,SMC,62440.00000769107,5.534904772896232e-18,14.762799240234349,6349.725047678153,2.9999999999999996,-1.05,0.010654431710022644,0.7785346902349437,0.09225,0.0,0.26325,321.64432474776874
OGLE-SMC-HB-0004,MS,00:44:17.74,-73:03:42.4,16.091,16.112,0.021,3.143569,9002.48,0.123,0.212,35.22,145.0,0,SMC,62440.00000748451,8.831380215679636e-21,9.303958677396441,14070.141361180727,0.8779817302636267,-1.05,0.09154288628241,1.9649754445315997,0.108,0.0,0.37799999999999995,3079.981965699295
OGLE-SMC-HB-0005,MS,00:44:46.60,-73:17:09.7,17.593,18.044,0.451,25.35349,9003.169,0.124,0.4235,62.4,52.5,1,SMC,62440.00041793916,0.4988481608231803,12.631167840847827,6655.600547518573,0.3195797688979292,-1.05,-0.0935079802025394,0.5876393488538808,0.261,0.0,0.8055,284.2201026859354
OGLE-SMC-HB-0006,MS,00:45:25.85,-72:52:45.2,17.094,17.267,0.173,7.749545,9005.189,0.134,0.1759,89.3,124.4,1,SMC,62440.00013565837,0.05253144770375734,15.014536929531216,7000.001421492474,0.007745774034426398,-1.05,0.16532868610596557,2.167972526908414,0.0945,0.0,0.369,491.40003440806436
OGLE-SMC-HB-0007,MS,00:47:16.00,-73:14:40.6,15.567,15.669,0.102,64.71479,9003.693,0.659,0.5825,90.0,130.25,0,SMC,62440.000623924665,0.41126221419843134,14.033797239821794,13179.32275226729,2.9999999997095044,-1.05,0.03051482478987315,1.1110999461415945,0.21825,0.0,0.7717499999999999,5394.380225296427
OGLE-SMC-HB-0008,RG,00:47:57.10,-73:51:19.1,15.805,16.995,1.19,329.49,9109.8,0.021,0.368,54.3,40.9,0,SMC,62439.99942602767,1.2873050371211303e-15,45.82881652064379,4516.96774291919,2.2390999999778227,-1.05,-0.006534190418220659,2.580574790170062,0.08324999999999999,0.0,0.24974999999999997,793.7505254228942
OGLE-SMC-HB-0009,MS,00:48:02.88,-73:24:43.4,15.51,15.345,-0.165,12.13401,9006.06,0.011,0.636,26.0,28.0,0,SMC,62440.000285350405,1.445678195320051e-20,9.193175528650487,21671.64621851884,2.999999795306099,-1.05,-0.06772801130980333,6.433071827249069,0.14400000000000002,0.0,0.603,16924.564372642304
OGLE-SMC-HB-0010,MS,00:48:15.96,-73:06:36.1,15.553,15.866,0.313,26.4561,9001.492,0.162,0.3851,40.57,74.91,0,SMC,62439.99941479845,1.1849169818377885,13.534210848696972,18999.999176832272,1.6887442633726455,-1.05,0.07593200759132547,1.2424403565628097,0.33975,0.0,1.27575,21671.999871798085
OGLE-SMC-HB-0011,RG,00:49:02.76,-73:12:56.3,13.992,15.298,1.306,634.74,9367.9,0.028,0.1678,37.36,71.7,0,SMC,62440.00096847336,0.7087499999999999,106.16800062511854,5022.775919520063,1.8188999999999997,-1.05,0.008658391153852179,3.612363266369847,0.23625,0.0,0.70875,6513.002968500947
OGLE-SMC-HB-0012,MS,00:49:40.56,-73:00:22.9,15.903,15.843,-0.06,8.051182,9001.388,0.031,0.505,36.4,175.6,0,SMC,62440.00002706329,0.5197499999999998,10.979700515355255,18198.506623320856,1.6350745386089292,-1.05,-0.05216624039747046,5.24934907924602,0.13274999999999998,0.0,0.5197499999999999,12004.464118003447
OGLE-SMC-HB-0013,MS,00:50:14.38,-72:47:20.0,15.76,15.694,-0.066,5.519434,9002.134,0.029,0.13,59.4,156.6,1,SMC,62440.000256377745,0.1807022904100769,9.65207308353528,18009.182714478586,1.5728993061076633,-1.05,-0.06286607949857483,0.6674073471040739,0.189,0.0,0.49950000000000006,8896.844607570612
OGLE-SMC-HB-0014,MS,00:50:15.77,-73:28:00.7,15.923,15.765,-0.158,4.229897,9001.677,0.016,0.329,32.8,117.5,0,SMC,62440.000150506545,0.12782142497013402,6.349381852225832,25297.984730097454,2.99999999911146,-1.05,-0.027595168985202055,1.3902448960068352,0.13724999999999998,0.0,0.50625,14990.819739365324
OGLE-SMC-HB-0015,MS,00:50:41.80,-73:00:10.4,16.295,16.599,0.304,57.27693,9007.699,0.188,0.3646,68.5,170.05,0,SMC,62439.99999398944,0.06262630587706988,17.46812385430249,6968.871353214061,2.999999999999933,-1.05,0.009784147708054011,2.4107006330808796,0.09225,0.0,0.51525,653.3728734614891
OGLE-SMC-HB-0016,RG,00:50:52.58,-73:10:28.2,14.341,15.587,1.246,269.622,9166.0,0.024,0.221,56.8,44.2,1,SMC,62439.99911622542,0.5084999999814235,100.96488821346009,4595.204694398875,1.755699999714973,-1.05,-0.017434507973203624,2.7376855165008527,0.15750000000000003,0.0,0.5085000000000001,4126.472640049772
OGLE-SMC-HB-0017,MS,00:51:07.69,-72:51:16.2,15.26,15.515,0.255,59.5989,9008.28,0.048,0.48,20.4,66.8,1,SMC,62440.0001691504,0.3557521679798539,14.54824401157894,14000.000242009417,0.5249960114225223,-1.05,0.09957859909408584,1.518394196828419,0.21825,0.0,0.57825,7381.6272511877305
OGLE-SMC-HB-0018,RG,00:51:12.00,-72:26:34.8,16.527,17.807,1.28,144.462,9088.24,0.069,0.2102,65.1,145.0,1,SMC,62439.99972072391,6.721988705833463e-12,35.6441478465724,4395.754656308916,1.2264770760523394,-1.05,-0.0103581726079458,1.3234806624615305,0.07425000000000001,0.0,0.28125,430.6545468201764
OGLE-SMC-HB-0019,MS,00:51:42.50,-73:03:45.1,15.559,15.636,0.077,30.93699,9004.417,0.097,0.1533,48.64,172.5,0,SMC,62440.00013377558,0.2726909347121742,12.30969661555512,14000.000089797879,0.788778285229918,-1.05,0.048748741883292715,1.6380604810689192,0.063,0.0,0.423,5284.764482404134
OGLE-SMC-HB-0020,MS,00:53:23.45,-73:45:21.7,17.182,17.191,0.009,3.558,9000.56,0.112,0.071,18.5,107.0,1,SMC,62439.99972749165,0.24425912704818428,5.456482555101398,16154.30544614415,1.2124354575175973,-1.05,0.08119738000502807,0.9383880772711971,0.09674999999999999,0.0,0.37575,1840.761354468399
OGLE-SMC-HB-0021,RG,00:53:48.73,-73:00:31.8,15.384,16.79,1.406,275.459,9024.5,0.049,0.1383,62.5,48.8,1,SMC,62440.000937537305,3.4699246788874174e-13,71.65230405026661,4147.541721647141,5.104549615985692e-16,-1.05,0.029149029641862292,2.606534124816451,0.11699999999999999,0.0,0.45449999999999996,1379.2473520250765
OGLE-SMC-HB-0022,MS,00:54:16.83,-72:21:55.0,14.659,14.483,-0.176,5.035224,9003.135,0.024,0.097,40.0,47.6,0,SMC,62440.00000386154,0.10453804043536262,12.004049849447522,25999.999426067763,0.05648486699928151,-1.05,0.007542911003474625,0.626837292547662,0.06975,0.0,0.30825,59781.625398220836
OGLE-SMC-HB-0023,RG,00:54:42.68,-72:54:00.2,14.697,16.081,1.384,354.872,9111.7,0.052,0.318,68.4,167.2,1,SMC,62440.000996961586,0.4522499999872747,92.15245193968236,4438.274549447688,1.7826999996921402,-1.05,0.009180661334423188,0.7613244551417624,0.12825,0.0,0.45225,2991.501541808065
OGLE-SMC-HB-0024,MS,00:55:44.43,-72:18:22.4,16.39,16.346,-0.044,5.598083,9003.28,0.027,0.144,90.0,81.2,1,SMC,62439.99900322131,2.2818563018415744e-09,7.808675499103847,14854.457086252447,2.9999999999999996,-1.05,0.32094617145578486,1.5830676144208493,0.23174999999999998,0.0,0.46575,2695.260021772069
OGLE-SMC-HB-0025,MS,00:56:25.81,-72:22:15.1,16.113,16.104,-0.009,186.397,9077.2,0.053,0.2566,43.8,179.9,0,SMC,62440.00016101094,0.40242797423487037,10.833916549810162,14000.000068254483,1.9113354601532455,-1.05,0.10943915968580203,6.776477061284077,0.216,0.0,0.6345000000000001,4093.5670481930656
OGLE-SMC-HB-0026,RG,00:57:05.71,-72:33:50.7,14.624,15.997,1.373,348.21,9182.5,0.05,0.1985,57.8,128.2,1,SMC,62440.00099994102,0.5377499999999998,95.62255844734626,4463.797121971945,1.7793999965801375,-1.05,-0.005788599524833958,2.901169505863873,0.23174999999999998,0.0,0.53775,3295.7730255766155
OGLE-SMC-HB-0027,RG,00:57:16.84,-73:04:40.8,13.949,15.155,1.206,716.58,9050.5,0.027,0.395,50.5,171.8,0,SMC,62440.00026699464,0.21824999999999997,101.0224466345372,4830.988841212076,1.7644999999986442,-1.05,0.007477840357517817,4.048919182878437,0.06975,0.0,0.21825,5046.597716950947
OGLE-SMC-HB-0028,RG,00:57:20.28,-72:59:21.8,15.865,16.862,0.997,161.6607,9025.15,0.133,0.2595,54.56,16.16,1,SMC,62440.0009942641,0.3959999999996415,35.49815194575665,5368.539441140325,2.4352999999999994,-1.05,0.06952093853130409,4.076789732487995,0.14850000000000002,0.0,0.39599999999999996,950.2871687382523
OGLE-SMC-HB-0029,MS,00:57:20.51,-73:15:07.8,16.675,17.344,0.669,85.5194,9018.79,0.163,0.3873,51.2,114.7,0,SMC,62440.00057324983,0.1632452049256591,20.611879638923714,5748.0007607297475,2.856999999999996,-1.05,0.01612713221964201,3.1964085830193065,0.09674999999999999,0.0,0.33525,421.037955477787
OGLE-SMC-HB-0030,RG,00:59:17.22,-71:48:08.3,14.054,15.366,1.312,489.82,9391.6,0.04,0.2202,51.5,157.1,1,SMC,62439.99994066565,0.4139999999914166,112.8443537617235,4611.229379176031,1.675499999989177,-1.05,0.0067716927329529815,0.8088456243520018,0.14400000000000002,0.0,0.414,5226.914027337189
OGLE-SMC-HB-0031,MS,01:00:16.09,-73:40:22.7,16.37,17.025,0.655,45.1347,9004.0,0.046,0.2163,64.0,7.8,1,SMC,62439.99918330092,0.2587499999999961,22.8067331993869,5794.385150014809,6.91926453492083e-11,-1.05,0.02923685601521081,3.5760583105228787,0.12375,0.0,0.25875,532.3219637486744
OGLE-SMC-HB-0032,RG,01:00:28.15,-73:03:07.3,14.16,15.34,1.18,688.8,9163.8,0.015,0.271,50.5,17.1,0,SMC,62439.99985842841,0.23624999999127066,97.76261061666942,4739.821533931721,1.7696999999999974,-1.05,0.028709618136597215,3.598581438333852,0.07875000000000001,0.0,0.23625000000000002,4379.3769100471445
OGLE-SMC-HB-0033,MS,01:00:30.25,-72:00:05.2,17.024,16.929,-0.095,124.916,9119.8,0.03,0.195,34.7,35.4,0,SMC,62440.00060805764,6.056511865007697e-15,7.519168033754235,11679.540605795524,2.800499451738583,-1.05,0.23763365808835954,0.33042597983312516,0.1035,0.0,0.3285,955.1276309470688
OGLE-SMC-HB-0034,RG,01:00:52.96,-73:39:59.3,16.388,17.651,1.263,223.735,9185.4,0.029,0.234,68.3,38.6,1,SMC,62439.99944271669,0.2767499999999897,36.18577596952187,4535.338482163579,1.339649512933282,-1.05,0.010404052008525112,0.6707161098404916,0.12375,0.0,0.27675,502.95992754848055
OGLE-SMC-HB-0035,MS,01:08:01.97,-72:19:25.5,18.192,18.851,0.659,26.27719,9013.75,0.165,0.1849,69.8,43.2,1,SMC,62440.000549658595,0.1973418942990147,8.98419901521518,6080.321382110189,2.49999476080315,-1.05,0.0022874074280337863,1.0408471112579147,0.08099999999999999,0.0,0.279,100.15754070689366
OGLE-SMC-HB-0036,RG,01:10:17.61,-71:47:56.5,15.187,16.075,0.888,102.4935,9049.39,0.065,0.1624,53.8,49.8,0,SMC,62439.99995885716,0.2272499999999995,47.210235803673605,5283.820386124813,2.0824299352203934,-1.05,0.011518916287468976,0.33582251179165457,0.09674999999999999,0.0,0.22725,1577.1874354506156
OGLE-SMC-HB-0037,MS,01:10:42.43,-73:19:36.2,15.645,15.552,-0.093,6.406325,9005.368,0.142,0.227,31.3,172.4,0,SMC,62439.99991154921,0.26249539626534113,8.51768107731831,21951.617894732717,0.9575800225603397,-1.05,1.0158369399175622,1.260977100886606,0.16199999999999998,0.0,0.3465,15294.231960428142
OGLE-SMC-HB-0038,RG,01:12:32.46,-71:22:18.8,14.754,15.902,1.148,272.851,9255.1,0.029,0.254,66.0,115.0,1,SMC,62439.99997016504,0.005296111290047121,68.70012838475539,4652.1239027252095,1.9999974274512973,-1.05,-0.0002893969795836564,2.6508099004863803,0.108,0.0,0.2295,2006.9611896350816
OGLE-SMC-HB-0039,RG,01:17:51.91,-71:59:18.5,15.415,16.766,1.351,291.753,9161.1,0.055,0.2747,74.6,119.8,1,SMC,62440.0004470952,0.013500000091769954,67.98577652655554,4210.4276657155315,1.72257883376087,-1.05,0.008429437851631926,0.7712758694478588,0.1215,0.013499999999999996,0.2295,1318.7417393906755
OGLE-SMC-HB-0040,RG,01:21:57.25,-73:00:16.0,15.556,16.516,0.96,155.6,9117.66,0.233,0.2219,89.72,130.73,0,SMC,62439.999051799525,0.5579999999805285,43.0605749913855,5537.688561776089,2.3822999999999985,-1.05,0.03201320201611115,3.942601695242848,0.2115,0.0,0.558,1583.0423891684443
