ID,irslope,ac
OGLE LMC-HB-0054,0.027858864709893794,-0.7890382061977486
OGLE LMC-HB-0055,0.09431885751110312,-0.8609875351167476
OGLE LMC-HB-0056,-0.7404041611835749,7.039735168080431
OGLE LMC-HB-0057,-0.1669762638594123,-0.33836227328244906
OGLE LMC-HB-0058,0.011679906254874207,-0.8380260698647497
OGLE LMC-HB-0059,-0.045089635236420254,-0.8114262688007592
OGLE LMC-HB-0060,0.024017030179127867,-0.682882637001407
OGLE LMC-HB-0061,-0.07406537767083413,-0.6597232155013547
OGLE LMC-HB-0062,0.2232468258287867,-0.7676762736405237
OGLE LMC-HB-0063,0.05414525514053348,-0.5355278107998821
OGLE LMC-HB-0064,0.1589416062725951,-0.7605465538089531
OGLE LMC-HB-0065,0.06913687828772226,-0.8133072830379356
OGLE LMC-HB-0066,0.13776909693649791,-0.8389968449116046
OGLE LMC-HB-0067,-0.10616103049222718,-0.7664172669310678
OGLE LMC-HB-0068,0.004030031874252738,2.2066590505894808
OGLE LMC-HB-0069,-0.6040125886887173,-0.5639055281371779
OGLE LMC-HB-0070,-0.627522647679269,0.6529171190625881
OGLE LMC-HB-0071,-0.7465491297177919,0.7967572674795635
OGLE LMC-HB-0072,0.04433389790595244,-0.6663023306053617
OGLE LMC-HB-0073,-0.08563129710805581,-0.6340079131447706
OGLE LMC-HB-0074,-0.13298594862434265,-0.8035782644255203
OGLE LMC-HB-0075,0.012077088089549704,-0.8707657062942418
OGLE LMC-HB-0076,-0.025889390086724695,-0.7922781300416485
OGLE LMC-HB-0077,-0.23975107342734867,-0.5483368423908622
OGLE LMC-HB-0078,-0.01976116046544486,-0.6412930850314855
OGLE LMC-HB-0079,0.15620199080672637,-0.9893825881677544
OGLE LMC-HB-0080,-0.15367628730841035,-0.5426704872393551
OGLE LMC-HB-0081,0.047251760752730715,-0.6259123475773747
OGLE LMC-HB-0082,-0.056169133223304565,-0.8292792974450898
OGLE LMC-HB-0083,-0.6430873079993031,0.34168294121921694
OGLE LMC-HB-0084,-1.1831945495831941,0.3423186633414994
OGLE LMC-HB-0085,0.1401060627486239,-0.6680629705382751
OGLE LMC-HB-0086,0.21697761402729096,-0.36397851267730214
OGLE LMC-HB-0087,-0.15901290699281337,-0.6467765052860341
OGLE LMC-HB-0088,-0.01495952904773811,-0.514220300504993
OGLE LMC-HB-0089,-0.06160695022423798,-0.7903131378433671
OGLE LMC-HB-0090,0.08534001918950998,-0.7689547685810627
OGLE LMC-HB-0091,-0.061500552848644835,-0.6956906395903596
OGLE LMC-HB-0092,-0.15587083619841244,-0.7169966679668305
OGLE LMC-HB-0093,-1.1980613777187654,0.5003001514623558
OGLE LMC-HB-0094,-0.043066643456906924,-0.8004460402912106
OGLE LMC-HB-0095,0.06659547213851115,0.08094686974985961
OGLE LMC-HB-0096,0.018136806480423158,-0.5033127706844723
OGLE LMC-HB-0097,0.029045678607054145,-0.7775439339990698
OGLE LMC-HB-0098,-0.00882969219954243,-0.9180586089083809
OGLE LMC-HB-0099,-0.049753400831926115,-0.34442808545933307
OGLE LMC-HB-0100,-0.09078036612043394,-0.8520228480230913
OGLE LMC-HB-0101,-0.10052520697032706,-0.34236525797544215
OGLE LMC-HB-0102,-0.35705451320656667,0.2145665264460365
OGLE LMC-HB-0103,-0.056434667378598945,-0.668228218850604
OGLE LMC-HB-0104,0.46832972005203294,-0.45743818124989566
OGLE LMC-HB-0105,-0.08343718026780127,-0.7929624450955016
OGLE LMC-HB-0106,-0.04138324863451642,-0.5886790632711748
OGLE LMC-HB-0107,-0.09198544517474128,-0.5220424042460178
OGLE LMC-HB-0108,0.5618319458583286,-0.8296413487962837
OGLE LMC-HB-0109,0.06753065119604755,-0.750543427706628
OGLE LMC-HB-0110,-0.6284763555584464,0.35813186948223136
OGLE LMC-HB-0111,-0.004006498043692603,-1.0743007108285367
OGLE LMC-HB-0112,-0.6491271660158818,0.9315252341944593
OGLE LMC-HB-0113,-0.3600017597336809,-0.7060797584564056
OGLE LMC-HB-0114,-6.54481605224655,1.036448178208492
OGLE LMC-HB-0115,-0.2278300457809043,-0.8783902919136677
OGLE LMC-HB-0116,0.02546434723863781,-0.9936798464162175
OGLE LMC-HB-0117,0.10828030917288574,-0.7062867198671159
OGLE LMC-HB-0118,-1.6110337751970651,1.2663799318636955
OGLE LMC-HB-0119,-0.12249378719247021,-0.8359444515108788
OGLE LMC-HB-0120,-0.14581307253711956,0.7485095577545428
OGLE LMC-HB-0121,-0.1830144723115796,-0.429203039780858
OGLE LMC-HB-0122,-1.630648020746847,0.8984889980012517
OGLE LMC-HB-0123,-0.6543601771158417,-0.6922492899042448
OGLE LMC-HB-0124,0.6154775854128005,-0.7009184351454634
OGLE LMC-HB-0125,0.017776991820527856,-0.8066672842841994
OGLE LMC-HB-0126,0.07917239589969666,-0.8390590754857665
OGLE LMC-HB-0127,-0.011339919167361748,-0.08582688123763786
OGLE LMC-HB-0128,0.06271049443708192,-0.5007138452932267
OGLE LMC-HB-0129,-0.1690265090717445,0.5689498536330598
OGLE LMC-HB-0130,-0.027594936664589353,-0.8702595005120227
OGLE LMC-HB-0131,0.07254303854362462,-0.8824121072056231
OGLE LMC-HB-0132,0.23246607946070205,-0.7257831564136225
OGLE LMC-HB-0133,0.21129851070557198,-0.8433166095545281
OGLE LMC-HB-0134,0.31406897801155936,-0.07603086828202213
OGLE LMC-HB-0135,0.23341000991571384,-0.7553611500026286
OGLE LMC-HB-0136,-1.032734904908418,2.0427341000847044
OGLE LMC-HB-0137,-0.4186314557022349,-0.8316440062078765
OGLE LMC-HB-0138,-0.03151315283728418,-0.6539265290605419
OGLE LMC-HB-0139,-0.08276887472486329,-0.5128303624205753
OGLE LMC-HB-0140,0.9387493093715823,-0.18964491258627736
OGLE LMC-HB-0141,-0.4476438292883166,-0.5115224376580193
